seq,name/first,name/last,age,zip,dollar
627,Austin,Crawford,21,20267,$1387.11
628,Cody,Alexander,38,96177,$9424.12
629,Luis,Powell,24,45067,$5849.26
630,Elnora,Price,37,14711,$3167.41
631,Allie,Grant,24,17426,$3608.01
632,Bobby,Reeves,55,29284,$9633.65
633,Linnie,McKinney,52,46660,$4317.45
634,Rosalie,Henderson,41,45845,$3155.55
635,Minnie,Houston,26,84859,$4639.00
636,Dean,Newman,32,18816,$3994.41
637,Theodore,Martin,54,68320,$2210.54
638,Christina,Salazar,31,94173,$8477.15
639,Gavin,Simon,23,03010,$9019.66
640,Harriet,Banks,49,33117,$412.40
641,Elizabeth,Brewer,28,07979,$9754.42
642,Zachary,Watson,43,52155,$9935.09
643,Carolyn,King,64,84613,$9667.13
644,Nelle,Brock,22,77231,$6303.43
645,Katherine,Nunez,46,84340,$6175.92
646,Larry,Brewer,55,51884,$5815.92
647,Elva,Thomas,65,15373,$9544.06
648,Ronald,Fleming,27,86532,$3718.54
649,Mayme,Diaz,22,79232,$6205.90
650,Bettie,Bryant,22,39566,$2820.96
651,Eugenia,Scott,47,15665,$1710.33
652,Arthur,Moran,31,22195,$7310.50
653,Troy,Walker,55,36037,$3389.50
654,Cory,Cole,19,71447,$1308.98
655,Cory,Tate,50,50232,$9104.51
656,Christian,Holloway,40,11508,$5113.44
657,Joel,Gonzalez,65,38897,$1076.37
658,Lillian,Patton,64,78408,$6455.24
659,Myra,French,24,36019,$1213.08
660,Stanley,Campbell,58,15426,$1285.68
661,Jared,Edwards,27,27350,$5310.86
662,Allen,Henry,38,28006,$1614.76
663,Jesse,Gardner,62,69870,$2736.05
664,Alvin,Beck,36,53921,$8932.50
665,Rena,Norris,23,14373,$9739.23
666,Fanny,Daniels,42,67186,$8888.26
667,Katherine,Boone,52,90582,$8869.12
668,Bessie,Walsh,53,25851,$8482.62
669,Mark,Hughes,34,60839,$4547.95
670,Lewis,Alexander,60,62472,$1216.63
671,Amy,Welch,62,61624,$1541.87
672,Luke,Richardson,34,61579,$5783.33
673,Elmer,Owen,59,85088,$8755.44
674,Henry,Gordon,46,94196,$8063.25
675,Eula,Porter,23,46159,$5883.40
676,Howard,Schwartz,54,81016,$6956.42
677,Jeanette,Smith,58,70506,$2661.38
678,Ralph,Thompson,45,80629,$8696.57
679,Lou,Townsend,54,21643,$5290.33
680,Clyde,Maxwell,60,44291,$8777.81
681,Lucile,Sullivan,44,60039,$5444.99
682,Jerry,Fernandez,32,89169,$3432.27
683,Ivan,Hodges,42,75777,$5928.58
684,Leah,Hardy,58,70352,$3928.39
685,Susie,Massey,53,90932,$4972.26
686,Pauline,Miles,52,88875,$3946.88
687,Bess,Stanley,27,75901,$1967.14
688,Betty,Padilla,27,75322,$8414.94
689,Charlie,Harris,58,79155,$4779.85
690,Jerry,Powell,39,91591,$6224.43
691,Grace,McGuire,27,72254,$118.65
692,Herbert,Ramirez,41,33055,$1120.39
693,Jeanette,Briggs,41,62552,$2443.43
694,Raymond,Morrison,56,55046,$6137.73
695,Marguerite,Scott,49,69541,$8164.57
696,Nell,Ballard,31,42852,$4644.21
697,Winifred,Hamilton,28,15299,$376.54
698,Andre,Owen,43,91683,$2852.26
699,Mary,Wilson,52,31391,$8965.05
700,Jean,Watts,43,66425,$1023.00
701,Gene,Copeland,55,82613,$5055.28
702,Lee,Rodriquez,58,86692,$4802.51
703,Ophelia,Wood,50,69794,$9357.13
704,Lizzie,Payne,31,06084,$7981.63
705,Hallie,Stevenson,49,05224,$1925.31
706,Isabelle,Holloway,31,70747,$6039.51
707,Emily,Cole,29,00536,$2176.41
708,Jayden,Gomez,41,41477,$3602.01
709,Jessie,Gonzales,35,81187,$6521.43
710,Anthony,Elliott,26,73195,$4753.30
711,Dylan,Hayes,63,10703,$5756.49
712,Todd,Page,56,09448,$9159.96
713,Ella,McCormick,27,86623,$8499.64
714,Elsie,Hansen,37,12529,$1580.13
715,Leon,Gordon,65,32086,$5771.92
716,Mario,McLaughlin,36,90935,$1823.72
717,Iva,Stone,23,44797,$1223.63
718,Blake,Abbott,49,80017,$6495.94
719,Gregory,Wilson,41,13593,$795.47
720,Kate,Bass,34,03894,$1837.42
721,Rosie,Moore,48,04984,$8229.22
722,Phillip,Turner,42,58497,$3572.49
723,Marcus,Fields,59,10093,$2920.05
724,Walter,Bennett,29,84723,$3717.94
725,Mildred,Reeves,57,40275,$9158.86
726,Blanche,Miller,28,26206,$7724.74
727,Jordan,Goodman,20,01451,$2455.10
728,Eleanor,Steele,64,99919,$6441.81
729,Hannah,Roberson,60,50952,$4909.84
730,Sally,Cross,39,53457,$9693.45
731,Philip,Wilson,53,20636,$4940.61
732,Christine,Diaz,51,02843,$3950.01
733,Mary,Bowen,21,99021,$8991.73
734,Dustin,Ryan,35,58472,$3653.26
735,Tony,Carson,43,28061,$1006.94
736,Albert,Simmons,48,97467,$8289.81
737,Nina,Byrd,43,33683,$5681.60
738,Effie,Alvarez,26,61304,$4221.77
739,Jackson,Murphy,33,14810,$3162.91
740,Cordelia,Alexander,55,51785,$2051.49
741,Jay,Sandoval,59,43309,$2420.58
742,George,Wong,47,21150,$7544.81
743,Gordon,Graves,29,61141,$4930.67
744,Augusta,Larson,50,92078,$3302.11
745,Gary,Tran,29,93606,$2058.76
746,Chase,Griffith,25,18304,$6929.67
747,Anne,Lewis,19,76666,$4163.22
748,Garrett,Mills,24,99577,$6945.03
749,Lulu,Mason,53,10168,$2050.03
750,Rhoda,Ramos,36,81242,$2099.39
751,Charlotte,Reeves,41,92939,$2141.21
752,Ola,Moody,45,67762,$2768.90
753,Nettie,Griffith,62,14878,$7867.26
754,Marcus,Waters,21,98857,$7318.54
755,Mabelle,Ramirez,35,51449,$211.18
756,Amy,Hines,60,47879,$4273.65
757,Lizzie,Ballard,18,99826,$6005.98
758,Calvin,Jacobs,65,24975,$527.51
759,Gilbert,Boyd,33,20292,$8743.87
760,Bill,Christensen,19,79860,$8987.51
761,Amy,Greer,28,53945,$9065.80
762,Maurice,Hubbard,50,64797,$8266.58
763,Christina,Wallace,65,08151,$3028.35
764,Cecelia,Jennings,61,21862,$3742.51
765,Joel,West,59,81649,$6436.36
766,Nettie,Mason,48,51900,$6681.58
767,Barry,Hammond,44,24952,$9127.80
768,Lydia,Owens,40,72976,$3763.17
769,Bertha,Lane,56,12470,$9341.38
770,Victor,Alvarez,29,24193,$3632.16
771,Viola,Harrison,19,10123,$2184.59
772,Bernard,Rodriguez,42,99854,$4336.53
773,William,Quinn,44,59757,$7353.08
774,Nell,Torres,28,40141,$4918.78
775,Laura,Hawkins,43,90550,$9563.03
776,Isaiah,Joseph,37,04571,$1454.74
777,Pearl,Beck,29,07454,$7194.37
778,Richard,Barker,38,07141,$5212.16
779,Angel,Steele,53,91358,$4325.23
780,Lucy,McGee,35,04006,$2149.01
781,Rosa,Carr,52,75598,$4118.53
782,Chester,Colon,35,06607,$3680.02
783,Fannie,Cruz,40,10283,$4330.15
784,Tom,Bryan,27,36914,$9041.25
785,Sally,Keller,53,80097,$7075.40
786,Samuel,Newman,58,64550,$5998.93
787,Bernice,Miller,52,13865,$3030.61
788,Catherine,Lloyd,50,99702,$854.78
789,Isabella,Shelton,57,90155,$9112.56
790,Addie,Potter,45,34712,$2305.47
791,Eleanor,Harvey,42,98879,$6048.98
792,Michael,Atkins,27,38675,$3459.32
793,Ian,Cross,34,74122,$9685.56
794,Phillip,Mendoza,64,24580,$6732.01
795,Ollie,Fuller,39,76535,$7052.54
796,Linnie,Gross,19,14965,$3748.67
797,Loretta,Strickland,30,30454,$9430.01
798,Roger,Pearson,53,58887,$427.17
799,Mike,Austin,41,50572,$3005.99
800,Edwin,Dennis,24,70535,$9155.76
801,George,Wilson,48,76908,$3139.00
802,Norman,Vaughn,26,43585,$4573.23
803,Antonio,Fox,51,80341,$4004.98
804,Jesse,Wilson,31,65202,$3883.97
805,Clayton,Shelton,20,62936,$9185.52
806,Nathan,Lawson,48,90325,$666.30
807,Jay,Colon,37,86262,$4005.38
808,Johanna,Copeland,50,54208,$7367.93
809,Wesley,Green,60,70826,$6466.43
810,Bess,Harper,43,83745,$6695.95
811,Jean,Neal,44,83861,$1015.62
812,Betty,May,53,84670,$7763.90
813,Olivia,Woods,50,07983,$4329.54
814,Alexander,Morales,32,05151,$2214.50
815,Derek,Johnson,32,25746,$5398.88
816,Howard,Reed,48,33780,$8959.32
817,Gussie,Bowers,53,55121,$5346.60
818,Thomas,Hunt,58,00692,$5007.02
819,Elijah,French,58,22198,$9995.65
820,Olivia,Norman,32,44258,$4162.99
821,Jeffrey,Spencer,41,73945,$7399.62
822,Kenneth,Greene,49,31191,$7979.86
823,Kate,Waters,63,66689,$6333.49
824,Terry,Cruz,40,48936,$7863.32
825,Chris,Powell,49,69219,$8147.02
826,Nell,Todd,21,49551,$4781.26
827,Francis,Patton,33,34020,$970.73
828,Floyd,Allison,25,66033,$5474.16
829,Christina,Franklin,45,43283,$7970.80
830,Ernest,Jennings,49,52007,$2177.25
831,Eva,Colon,56,56800,$1437.93
832,Sue,Jefferson,40,00130,$7558.18
833,Tyler,Benson,45,81877,$1452.85
834,Franklin,Daniels,20,99668,$1926.62
835,Susan,Munoz,51,41643,$520.44
836,Clyde,Lucas,26,92862,$4624.70
837,Leonard,Garrett,50,01334,$8489.47
838,Lura,Burgess,34,47286,$7301.90
839,Olivia,McCarthy,47,60065,$6799.83
840,Rhoda,Williamson,33,91060,$6057.30
841,Gerald,Andrews,32,04300,$8605.50
842,Barry,Ferguson,55,61534,$4391.78
843,Ricardo,Malone,62,75148,$8573.68
844,Lula,Weaver,62,86363,$1876.96
845,Trevor,Poole,42,48942,$1048.09
846,Alfred,Davidson,38,03918,$990.14
847,Margaret,Jackson,61,33093,$1896.86
848,May,Reid,40,89226,$7647.20
849,Irene,Pittman,27,26951,$1637.71
850,Christine,Little,54,34422,$1156.60
851,Dennis,Sharp,38,18308,$1599.60
852,Lottie,McKenzie,37,01689,$7320.18
853,Rosalie,Hawkins,63,67643,$872.16
854,Roxie,Holmes,19,54396,$4475.28
855,Henrietta,Cox,29,74958,$8070.60
856,Sarah,Matthews,42,47881,$7849.42
857,Iva,Cannon,39,66677,$9543.46
858,Jennie,Smith,40,19649,$4799.14
859,Steve,Carlson,54,81353,$6009.93
860,Dean,Chapman,33,80810,$3320.69
861,Rebecca,Hernandez,31,71508,$9190.49
862,Martha,Morgan,56,30356,$7679.74
863,Polly,Knight,21,89873,$4222.53
864,Mike,Stone,35,53052,$5497.74
865,Verna,Daniel,62,71877,$2130.60
866,Leila,Graham,47,68053,$3576.23
867,Louis,Cobb,25,64889,$3607.35
868,Erik,Norton,56,58429,$554.24
869,Terry,Fuller,31,09369,$8573.12
870,Mamie,Wheeler,23,86468,$1886.36
871,Vincent,Black,48,40535,$9218.54
872,Evan,Harris,34,35501,$4747.19
873,Henry,Roy,25,96186,$4885.74
874,Edgar,Day,41,83815,$1900.14
875,Luke,Carroll,39,52384,$4017.46
876,Harvey,Terry,34,58371,$4037.83
877,Bradley,Curry,51,44587,$33.96
878,Lottie,Walters,59,45211,$2829.88
879,Ella,Woods,62,42073,$5231.26
880,Alejandro,Guzman,29,76936,$724.67
881,Helena,Jackson,28,56623,$2281.85
882,Jeanette,Patterson,36,72666,$1366.43
883,Nettie,Drake,23,78869,$3373.68
884,Henry,Gibson,58,31890,$1710.36
885,Billy,Harvey,35,20338,$3421.82
886,Rosetta,Robbins,60,41615,$3920.25
887,Lulu,Pearson,52,70920,$8421.52
888,Brent,French,28,68010,$2338.17
889,Cecelia,Boyd,22,15214,$1024.66
890,Anthony,Lewis,22,23365,$7560.48
891,Nannie,Simmons,38,84761,$6961.51
892,Nathan,Hicks,50,30768,$4307.72
893,Dorothy,Hopkins,41,08230,$4836.42
894,Violet,Patton,56,12975,$3418.77
895,Jack,Jenkins,57,05410,$1013.08
896,Nicholas,Pena,32,40747,$7212.48
897,Manuel,Johnston,46,50112,$5355.04
898,Mittie,Cobb,22,55488,$7083.36
899,Lura,Romero,51,15585,$2074.47
900,Estelle,Meyer,60,59799,$3981.63
901,Susan,Cunningham,60,30790,$9064.56
902,William,Cannon,35,41903,$2101.73
903,Alma,Fisher,39,13375,$3546.73
904,Sean,Osborne,44,16883,$5628.05
905,Zachary,Jennings,57,91418,$4467.69
906,Clara,Strickland,50,01150,$8660.64
907,Hunter,Morrison,42,50597,$6238.22
908,Francis,Perez,28,76871,$5134.91
909,Elva,Harper,54,31286,$8365.61
910,Owen,Murphy,20,72002,$5178.76
911,Blanche,Rowe,21,09322,$6250.99
912,Edwin,Harvey,58,64458,$4250.01
913,Rosie,Collins,58,35359,$720.85
914,Maude,Lyons,63,67086,$3878.98
915,Vera,Guzman,30,89150,$100.05
916,Jeff,Griffith,49,38010,$8763.79
917,Myrtie,Barrett,33,58015,$7388.89
918,Jorge,Greene,65,42892,$3294.81
919,Millie,Castro,39,99567,$991.35
920,Julian,Welch,51,47988,$7279.98
921,Nancy,Yates,34,34917,$1335.94
922,Ella,Baldwin,32,95283,$2219.68
923,Martin,Campbell,27,41404,$1846.98
924,Jerome,Todd,31,02281,$6028.23
925,Virginia,Frazier,29,51251,$5364.79
926,Beatrice,Cole,60,59892,$7789.52
927,Ethan,Carson,27,73143,$3857.18
928,Alejandro,Hill,59,72029,$9097.62
929,William,Park,20,21596,$1030.41
930,Francis,Peterson,26,64620,$695.47
931,Barry,Sherman,58,29014,$7970.73
932,Sadie,George,30,71929,$3421.93
933,Cornelia,White,63,25454,$5539.07
934,Isaac,Castro,30,95215,$1185.70
935,Jared,Fitzgerald,64,22205,$1754.77
936,Amelia,Ford,29,91570,$3173.70
937,Effie,Rogers,49,18164,$9841.27
938,Lilly,Bradley,56,74224,$8469.92
939,Beatrice,Blake,43,04624,$8719.71
940,Thomas,Higgins,29,04840,$9778.50
941,Estella,Long,25,15869,$7195.75
942,Chester,Saunders,65,61240,$9684.11
943,Garrett,Strickland,41,58524,$6705.69
944,Devin,Price,34,46428,$7370.38
945,Gene,Reeves,44,76949,$61.19
946,Delia,Wolfe,61,44069,$6165.92
947,Steve,Nelson,44,52411,$6097.81
948,Mario,Hicks,32,09145,$127.69
949,Minnie,Webb,55,68090,$5315.00
950,Derek,Mendez,54,23719,$9269.36
951,Jacob,Hopkins,63,42498,$3530.79
952,Fanny,Dawson,46,82695,$8895.71
953,Irene,Wilson,52,64134,$9338.60
954,Sarah,Stephens,29,15454,$6171.78
955,Victor,Aguilar,35,60744,$1997.03
956,Jacob,Holmes,61,18889,$5903.76
957,Ricky,McBride,39,61259,$6408.19
958,Lettie,Caldwell,25,86827,$7505.10
959,Brent,Rodriguez,41,01422,$8645.30
960,Gene,Lamb,42,11660,$8562.77
961,Katie,Sims,41,70447,$3800.67
962,Lois,Miles,60,99861,$5492.05
963,Nellie,Goodman,56,85081,$9067.87
964,Hunter,Valdez,49,57298,$6362.81
965,Alan,Gomez,53,85946,$6435.38
966,Claudia,Stevenson,51,45617,$4017.68
967,Bobby,Singleton,64,80983,$7555.57
968,Annie,Anderson,45,09925,$4905.42
969,Ellen,Harmon,53,30618,$3740.34
970,Eugene,Stevenson,27,97282,$2415.78
971,Jesse,Terry,41,64333,$4316.57
972,Lewis,Bowers,41,44432,$617.01
973,Andre,Gonzales,46,23430,$7925.79
974,Joe,Santiago,43,51139,$5372.88
975,Gordon,Farmer,40,69182,$3674.02
976,Jean,Bryan,30,62884,$9095.69
977,Sarah,George,29,68036,$6318.48
978,Seth,Curtis,64,10967,$8260.05
979,Willie,Lucas,63,88660,$6583.03
980,Alma,Andrews,61,91071,$4104.04
981,Harry,Gardner,32,81648,$7160.00
982,Jessie,Obrien,54,61303,$9273.84
983,Chester,Carpenter,58,06758,$9561.08
984,Todd,Martin,20,24190,$8069.55
985,Fred,Wong,60,40300,$6599.89
986,James,Schultz,41,22021,$1474.21
987,Steve,Cross,45,50654,$7150.02
988,Theodore,Richardson,57,75856,$7690.23
989,Roxie,Torres,59,95065,$4365.24
990,Lucile,Santiago,38,08189,$6936.47
991,Luis,Duncan,22,74219,$3675.18
992,Anne,Fields,49,23836,$1302.18
993,Hulda,Garcia,62,55746,$5286.78
994,Jessie,Buchanan,27,90322,$5474.09
995,Luke,Brooks,52,93554,$9356.56
996,Tom,Rowe,22,27899,$6202.10
997,Ivan,Hubbard,59,80455,$9904.05
998,Mayme,Murphy,50,72085,$6325.10
999,Jordan,Lambert,59,83028,$3892.30
1000,Lucas,Moreno,20,87848,$2086.06
1001,Katherine,Brock,32,41548,$289.52
1002,Jordan,Patrick,58,22423,$6433.44
1003,Eva,Hayes,19,22159,$8811.08
1004,Daisy,Wells,35,31938,$5423.10
1005,Thomas,Zimmerman,51,42270,$2766.98
1006,Tillie,Howell,57,62964,$2743.40
1007,Gregory,Rivera,32,85181,$756.30
1008,Danny,Dennis,45,31486,$392.66
1009,Aaron,Hubbard,18,22579,$9826.32
1010,Laura,Gregory,48,28750,$6832.16
1011,Anthony,Johnson,20,05894,$5457.66
1012,Alberta,Douglas,35,25417,$4363.87
1013,Winnie,Lindsey,31,11318,$7529.15
1014,Louise,Harper,42,28130,$6643.72
1015,Ida,Zimmerman,46,06995,$3825.32
1016,Marie,Ramirez,48,78981,$2449.48
1017,Lenora,Klein,29,97071,$4845.56
1018,Mattie,Sutton,55,83476,$9733.91
1019,Olive,Burgess,60,49243,$5092.58
1020,Mabelle,Hardy,49,56065,$7844.71
1021,Jesus,Reed,20,33994,$7877.06
1022,Patrick,Fox,31,12751,$4244.39
1023,Bryan,Craig,33,09235,$9010.24
1024,Rose,Holmes,59,00889,$9297.07
1025,Luke,Walton,50,45750,$6582.09
1026,Pauline,Carpenter,46,88794,$9603.66
1027,Victor,Clarke,20,61040,$9802.20
1028,Paul,Marsh,20,11368,$2250.46
1029,Lee,Weaver,25,62930,$255.08
1030,Gordon,Hammond,59,82217,$7435.63
1031,Gene,Lawrence,27,31829,$1129.96
1032,Francis,Freeman,26,93366,$7635.08
1033,Jose,Rowe,43,56686,$2340.93
1034,Leo,Lloyd,24,11067,$7313.12
1035,Harriett,Cross,37,58471,$7052.00
1036,Adrian,Conner,21,95837,$8920.18
1037,Douglas,Hall,27,86883,$7805.60
1038,Cora,Terry,38,10996,$2318.76
1039,Bertie,Perez,35,82539,$1743.89
1040,Loretta,Murray,24,11329,$9723.60
1041,Rosetta,Griffin,57,75023,$1450.81
1042,Lela,Underwood,60,43347,$9590.56
1043,Ann,Figueroa,55,98266,$5638.32
1044,Adam,Bridges,32,75275,$4978.75
1045,Myrtle,Townsend,65,65140,$2747.69
1046,Maria,Dixon,27,36560,$2599.48
1047,Landon,Singleton,28,50773,$2466.89
1048,Clyde,Howell,64,52224,$3912.03
1049,Lawrence,Wise,47,42197,$5763.97
1050,Nellie,Ortiz,46,81858,$1079.98
1051,Cordelia,Simpson,46,19875,$5097.57
1052,Brett,Perez,62,71914,$673.19
1053,Jeffery,Horton,25,36992,$5772.46
1054,Birdie,Daniel,63,27708,$9074.16
1055,Mary,Clayton,20,76804,$9345.74
1056,Derrick,Andrews,37,56906,$7848.37
1057,Emily,Scott,51,51228,$8387.78
1058,Joshua,Cain,46,65967,$929.97
1059,Kenneth,Mathis,37,69961,$9480.95
1060,Calvin,Morgan,48,92907,$318.07
1061,Noah,Craig,41,74922,$2304.08
1062,Elmer,Black,30,10703,$4740.92
1063,Augusta,Sharp,50,05610,$9097.03
1064,Theodore,Rowe,31,09588,$9876.49
1065,Lizzie,Hall,28,20615,$1568.81
1066,Maude,Todd,60,17162,$2478.60
1067,Ophelia,Fields,54,94034,$4247.72
1068,Shane,Harris,24,07345,$9063.13
1069,Adam,Hale,32,17631,$6379.48
1070,Marc,Padilla,53,58476,$7996.32
1071,Mike,Hunt,41,80523,$7554.63
1072,Lina,Mann,30,28827,$9011.14
1073,Ryan,Cunningham,18,14156,$1141.87
1074,Gary,Ballard,53,01467,$436.73
1075,Lillie,Duncan,24,98803,$551.66
1076,Elsie,Pratt,21,79277,$6263.08
1077,May,Floyd,61,76193,$2401.88
1078,Norman,Bowers,27,43591,$321.79
1079,Harriet,Greer,34,86299,$8466.62
1080,Winnie,Roberts,56,75306,$5840.28
1081,Estelle,Herrera,41,13800,$5945.26
1082,Frances,Ramos,53,34062,$1217.91
1083,Hester,Reese,29,62401,$1985.08
1084,Alma,West,18,78035,$4582.01
1085,Inez,Medina,51,32635,$6446.91
1086,Eva,Russell,24,63723,$5253.82
1087,Nelle,Rogers,52,98897,$9068.61
1088,Cornelia,McDonald,39,83021,$650.58
1089,Ethan,Stephens,37,85071,$585.62
1090,Anne,Martinez,32,84828,$2003.21
1091,Herman,Frazier,28,06027,$6018.17
1092,Joseph,Montgomery,52,73660,$2124.11
1093,Myrtie,McDonald,45,94301,$204.94
1094,Mario,Obrien,53,43334,$3711.47
1095,Ralph,Bryan,42,20032,$6190.81
1096,Jesus,Nguyen,65,12636,$6420.96
1097,Joshua,Holt,36,62981,$5092.33
1098,Bess,Obrien,32,50355,$4006.13
1099,Willie,Lucas,61,72081,$8919.55
1100,Rachel,Snyder,50,37499,$9908.17
1101,Willie,Morton,58,24584,$4684.90
1102,Katherine,Richards,59,49134,$3039.73
1103,Harold,Leonard,22,08341,$2590.36
1104,Mittie,Newton,60,68779,$663.42
1105,Chad,Morton,34,20382,$1748.64
1106,Leonard,Peterson,39,43279,$9643.20
1107,Linnie,Lopez,63,66522,$8746.71
1108,Marian,Riley,63,06679,$299.28
1109,Ricardo,Sanchez,29,95396,$433.78
1110,Isabelle,Marsh,43,07728,$2796.36
1111,Bobby,Bridges,24,63353,$8798.45
1112,Walter,Crawford,58,21599,$5365.89
1113,Lester,Jimenez,49,78704,$1294.45
1114,Travis,Vargas,35,97755,$222.77
1115,Hunter,Bowman,41,65637,$9643.04
1116,Jesse,Cobb,29,81737,$4663.35
1117,Ethan,Johnston,60,59000,$827.11
1118,Cameron,Peters,64,54048,$5466.86
1119,Luella,Webster,47,90556,$2724.46
1120,Clara,Howell,58,37757,$6858.71
1121,Abbie,Schneider,35,87189,$8801.11
1122,Landon,Reynolds,34,45653,$4966.60
1123,Clifford,Bishop,61,03146,$71.92
1124,Olga,Johnson,31,21402,$4150.30
1125,Jon,Cook,26,22949,$9152.05
1126,Ola,Morgan,19,79771,$33.22
1127,Darrell,Sharp,23,84439,$1206.83
1128,Lizzie,Warren,43,15422,$3690.22
1129,Duane,Montgomery,42,11224,$8117.32
1130,Chester,Henry,21,21655,$9383.33
1131,Johnny,Carr,31,44574,$8347.85
1132,Henry,Brock,34,33815,$3312.23
1133,Maggie,Stone,26,93245,$9605.71
1134,Marion,Carr,65,68326,$9189.55
1135,Brandon,Clayton,37,84559,$3765.87
1136,Troy,Cohen,35,80817,$7334.06
1137,Barbara,Salazar,25,47389,$7095.74
1138,Luke,Reeves,51,32519,$5348.60
1139,John,Collins,58,50889,$4198.34
1140,Florence,Taylor,65,05877,$4835.66
1141,Hilda,Bradley,44,02478,$8834.86
1142,Allen,Walsh,33,99611,$6748.98
1143,Mathilda,Stokes,37,52373,$1198.49
1144,Mabel,Hubbard,24,58227,$5286.09
1145,Lucy,Haynes,59,69218,$6070.07
1146,Ellen,Vega,58,21465,$3337.50
1147,Matilda,Bowman,57,77499,$4784.11
1148,Elizabeth,Peterson,21,31864,$8396.30
1149,Stanley,Saunders,29,45604,$8288.16
1150,Francis,Santiago,51,40099,$622.72
1151,Viola,Horton,20,86750,$3674.34
1152,Marian,Taylor,20,06866,$9610.25
1153,Austin,Glover,50,34640,$3989.27
1154,Mollie,Walters,56,04248,$4543.95
1155,Jane,Abbott,62,55664,$5337.26
1156,Grace,Holloway,26,59530,$3707.19
1157,Della,Jordan,60,26443,$3635.13
1158,Elizabeth,Huff,52,10494,$1332.92
1159,Keith,Thornton,64,63717,$1070.31
1160,Hunter,West,50,70361,$4344.89
1161,Pearl,Mack,59,35487,$1849.78
1162,Gordon,Bridges,55,35914,$5532.22
1163,Amanda,Gray,38,04355,$9563.00
1164,Nell,Ellis,32,94018,$1315.98
1165,Irene,Burke,29,22100,$8085.02
1166,Myrtie,Marshall,21,06777,$1500.81
1167,Myrtle,Collier,21,29168,$419.24
1168,Madge,Jackson,55,11682,$615.88
1169,Tony,Reeves,21,79405,$9038.32
1170,Kate,Houston,65,45311,$30.31
1171,Franklin,Neal,35,73824,$4086.03
1172,Franklin,Beck,46,98621,$2183.58
1173,Hilda,Owen,61,12313,$8889.08
1174,Victor,Brown,21,02999,$5031.49
1175,Eugene,Doyle,56,98103,$7609.30
1176,Gerald,Holland,18,42328,$4165.38
1177,Christine,Owens,25,78165,$8301.54
1178,Catherine,Lopez,30,06383,$247.84
1179,Russell,Sherman,27,03067,$4375.35
1180,Adrian,Mills,40,74880,$7903.32
1181,Lura,McGee,24,20945,$5113.47
1182,Jesse,Castillo,62,07007,$1256.38
1183,Julian,Carroll,58,16828,$2236.27
1184,Hettie,Morris,24,26697,$5021.33
1185,Louis,Lawrence,29,03576,$179.04
1186,Roy,Potter,57,61880,$3036.23
1187,Esther,Nunez,63,52728,$2035.46
1188,Ivan,Bryan,36,64595,$5832.96
1189,Don,Vaughn,39,57539,$3633.49
1190,Minnie,Knight,54,37318,$4098.91
1191,Wayne,Hughes,50,67854,$9839.61
1192,Beulah,Sandoval,63,28239,$3211.53
1193,Martha,Burgess,52,30516,$6004.31
1194,James,Brooks,59,82407,$2488.59
1195,Mina,Wade,45,71024,$6596.45
1196,Lina,Wheeler,41,39307,$6686.27
1197,Alfred,Yates,38,30179,$4454.70
1198,Phillip,Jennings,32,55832,$322.41
1199,Ora,Schmidt,39,30198,$5697.29
1200,Jonathan,Bass,61,57868,$2409.73
1201,Clifford,Fernandez,32,18942,$2802.34
1202,May,Patton,40,70083,$1510.84
1203,Adeline,Ferguson,56,43494,$8053.79
1204,Ollie,Boone,46,06267,$175.32
1205,Jackson,Goodwin,37,94759,$871.81
1206,Cameron,Parsons,51,29142,$4849.78
1207,Glenn,Hunter,56,04224,$1689.53
1208,Henrietta,Moody,62,48769,$5188.34
1209,Sadie,Mullins,39,26028,$1058.84
1210,Kate,Little,30,30794,$4466.70
1211,Norman,Herrera,25,53115,$5443.55
1212,Willie,Colon,47,04074,$3483.78
1213,Lillian,Potter,44,99000,$3274.28
1214,Stephen,Gardner,53,53659,$7766.07
1215,Maurice,Henry,55,83884,$1194.91
1216,Kyle,Phillips,46,31813,$7250.49
1217,Aiden,Patrick,65,24597,$4948.71
1218,Eleanor,Massey,37,65707,$3268.79
1219,Herbert,Brooks,27,31544,$5956.87
1220,Marie,Lowe,24,50767,$76.89
1221,Nancy,Garcia,40,49154,$138.52
1222,Francis,Lowe,49,56450,$7889.49
1223,Gerald,Smith,59,75717,$734.94
